org_list	MBE035	MBE036	MBE037	MBE038	MBM135	MBM137	MHS232	MHS236	MHS238	MHS239	MHS243	MHS246	MHS253	MHS266	MHS267	MHS276	MHS279	MHS283	MHS287	MHS289
Ruminococcus sp 5 1 39BFAA	1.6795567927559045	0	1.797526908233635	2.703349922608632	1.1676790136710569	3.8694527838824517	6.085634879277402	5.418402068526277	0	4.576617007612584	7.907691290797615	3.3126916564746853	3.220819888373509	2.001203365142863	4.7124628316318775	0	0	0	2.0682314665130535	0
Ruminococcus obeum	1.4676941004155322	0	0.7071598514964311	3.33996399344509	0.400076463055981	1.3167129407333364	0.43164842800069486	2.155560686835982	3.632265368083149	4.3219267272999575	0.27977159235118637	1.1652129775889837	0.7381081478053051	2.205215023825305	0.8295147506379887	0	0.19251615106216086	1.7678568034573832	2.90753996344924	0.4485516117861097
Megamonas unclassified	1.318383754192747	0	16.928404730749293	0	0	1.7267199672402245	0	0	14.33059263547042	0.9095907379814343	1.3565936660530622	0	0	0.31025626786643157	0	0	0	1.0377385958647765	0	0.13057605481064544
Bilophila unclassified	1.0638450676301725	0	0.7546486986666304	0.19988940483134238	0.23414030970772493	0.523567042776652	0.8802226611890076	3.134345097780496	0	0	0.1348828146621928	0.3153985674482303	0	0.13402084440366432	0.28898371283404534	1.5120466342990424	2.90962733769612	0	0.28638190068010383	0
Bacteroides ovatus	1.058372748864064	3.2189886203410083	0.17385867777539196	0	0.3011718438443247	0	1.9686044491842085	0.1237867834568647	0	0.16624318129319995	0.30642374716117543	0	0	0	0.19397007913975162	0	0.7083152803302531	0	0	0
Eubacterium hallii	1.0099007497380166	0	0.5790555926840398	1.7203053234656183	0	0.40293055606680395	0	0.23620580719975032	8.99174873756741	0.48989600282267176	0.5822720287814885	1.2577084144774082	0	1.1278618769133737	2.4221363271875265	0	3.8534638411099498	0.9059576125228632	0.9411922200834462	0.11507967476502409
Eggerthella unclassified	0.9833483712518156	1.861961342026686	0.19004667437591266	0	0.11636253799523451	0	0	2.9998096915226458	1.5561980524264707	0	0	0	0	0	0.5768292944409505	12.380383706637103	3.524130757968421	0	0	0.26000385326381203
Coprococcus comes	0.9765610775511526	0	0	1.717962119892233	0	2.7353209378179124	0	1.0007180973212177	4.134130413900865	1.668239612339543	0.7569151139513943	1.4119547231413656	0	1.0071891132645787	0	0	0	0.9462349763613123	1.312947123098174	0
Bacteroides dorei	0.9514652866847662	0	0	0.2604894972464833	0.11432055791747955	1.1163590968180457	3.186555497655029	5.254056742375608	9.125834895291394	0	0.7668602504552359	0.11643472170782736	0	0.1355186824731039	0.12084514779599363	0	0.49626967240443454	0	0	0.3353518257479315
Oscillibacter unclassified	0.7503550432323297	0.20659275324267298	0	0.5116768803072426	0.13649929202933295	0.9254473445850573	0.17362078925150778	1.0515685224703564	0	0.6323089302531013	0.3439841250885279	0.23090638179253295	0.13329655767468362	0.16923532309742725	0.3770466165340185	0	0	0	0.16460012210631364	0.28513339283943273
Klebsiella pneumoniae	0.6977661610419457	0	0.6902314264799717	1.028524968500577	2.9108426008396986	0	0.6043098189867946	0.38119549248027773	0	0	0	0	0	0.17374921605499005	0	0.23830719064110023	0	0.41230716099986536	0.12312048566670655	0
Bacteroides caccae	0.6489907061617702	0	0.2731775140612935	0.13535030640921725	0	0.16704141030181147	1.1852406170849643	0	1.833463000578851	0	0	0.21848372516211112	0.1651052723502089	0	0	0	0	0	0.9871544969402429	0
Parabacteroides johnsonii	0.49739432659122085	3.9955153200567457	0	0	0	0.2049627266803023	0	0	0	0	0.20590791797097316	0	0	0	0	0	0.580447671525005	0	0	0
Streptococcus salivarius	0.492852605471105	0.9196089621544498	0.19493553049211002	0	0	0.16482873870887452	0.45702703685301216	0.36063202714052633	0.18926556371556758	0	0.36800046390361507	0	0.4354185273700407	11.946990797466311	0.3264607482420191	0.5917275860471711	0	2.2674922447877006	0.5028264974757258	0
Ruminococcus torques	0.43987934599215867	0.16811008538744468	0	1.1367567335540185	1.329996212228044	2.147209143044528	0.10187799685721327	0	1.8570595894334356	1.0703611852175259	0.6252966560213493	0.9174242658376037	1.047498074295548	0.7191354926995679	0.465749719049258	0.10220822767130497	0.12682066884967072	0.2505102406006342	0.5636565364402156	0.24796240385131282
Coprococcus catus	0.43304147633247425	0	0	0.593143604543997	0	0.8169448633848634	0	0.7849336584647943	0	0.9483973976591117	1.5783266177472735	0.534144034160091	0.4456565139290848	0.26940706500668177	0	0	0	0.12503776002859854	0	0.12329021579903197
Coriobacteriaceae bacterium phI	0.4170797036653409	0	0	0.2379159628218433	0	0	0	0	0	0	0	0	0	0	0.2079325104441323	0	0	0	0	0
Roseburia intestinalis	0.3905172099873358	0	0	0	0.3802834086389304	0.25491608213559314	0	0	0	0	2.052935700890845	2.7029848502984306	0	0	0	0	1.0968206044225965	0.8009169974923702	0	0
Bacteroidales bacterium ph8	0.3894753452314963	0	0	0.15693403932440997	0	0.21758617106765687	0	0.6009586472365941	0	0.306046660388422	0	0.4008269824934164	0	0	0	0	0	0	0	0
Parabacteroides unclassified	0.347183728297856	0.9094750587731173	0	0.6276048570974071	0.3410005641728126	0	0.4333147513037718	0.7163008091916457	0	0	0	0	0	0	0.6814459103642396	5.939596616306915	5.070320138131647	0	0.3124461221103703	0
Bacteroides cellulosilyticus	0.32473811768418753	0	0	0	0	0.1194332828021681	0	0	0	0	0.5039578804714218	0	0	0	0	0	0	0	0.305864145570198	0.13183608833566643
Ruminococcus callidus	0.31837566203930356	0	0	0	0	0.21982943259045007	0	0	0	0.1373971006693692	0.10720674671572258	0	0	0	0	0	0	0.11047967671349652	0	0
Bacteroides plebeius	0.27628634894174864	0	0.33452150117905616	0.2708319130186674	0	0	0	0	0	0.35583940216218685	0	0	0.2648192067871566	0	0	0	0	0	0	0
Megamonas funiformis	0.22942266531257968	0	1.236708168862713	0	0	0	0	0	0	0.14173264323409138	0	0	0	0	0	0	0	0	0	0
Escherichia coli	0.2060666874365272	0.8470715484775446	0	0.36076245016273656	42.17040647230858	0	0.3655206401913141	0.3983689294767532	0.1238871205975791	0	0.3112594557364379	0	0	0	0	0	2.6241348651944003	4.074342470013381	0.2520420354027176	0.5476369900319156
Escherichia unclassified	0.1962448361945839	0.5367245312214293	0	0.1810225760594285	24.160728497621246	0	0.1192683527838708	0.24949187636546336	0	0	0.21895520714573768	0	0	0	0	0	1.2551803394340404	1.9667566167499646	0.11332358375945463	0.6052733622409412
Eubacterium ramulus	0.1703904059428775	0	0	0	0	0	0	0	0	0.6475594804456369	0.2039614692362764	0.6992828180867035	0	0	0	0	0	0	0	0
Parabacteroides distasonis	0.15830275173677844	2.3726315774643325	0.5165756058048371	0.14627852307474767	0.16252948361457567	0.6101569375564703	0.20190788968737755	0.7532358784766188	0	0	0.22062793652711776	0.26371467835537316	0	0	0.13751064076483233	0	6.7603530281530215	0	0.35093395103171726	0
Bacteroides uniformis	0.1383353631151554	0	0	0.6941437585692319	0.9860944189348568	2.8394286657620884	1.0488545794603943	8.113667447354333	1.399601593825861	2.1570390376516997	1.1396254586573273	4.722250437737574	0	0.10735525101779116	0.27420833065313593	5.992359363562129	0	0	0.21928427850786894	0
Lachnospiraceae bacterium 1 4 56FAA	0.1358267955476972	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12802960116731615	0	0	0	0	0
Lactococcus garvieae	0.13494677386072595	0	0	0	0	0	0	0.4148115819201872	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium leptum	0.1190861531116353	0	0	0.6995472668095819	0	0	0	0.1063190026820808	0	0	0	0	0	0.5381212525390648	0	0	0	0	1.1533367274290942	0
Dorea formicigenerans	0.1158088309670528	0	0.20094010065972173	0.5294832074618915	0.5080790133071394	0.9502353844119225	0	0.6969350185360457	0.267206726134228	1.9266054580114889	1.2139149186982554	0.5806232932060048	0.7958666105908828	1.3901160009353846	0.38030858192608996	0	0	0.3357154671143008	0.40811297065188945	0.11881912909734452
Bilophila wadsworthia	0.10694792294651492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14896747560227236	0	0	0
Citrobacter freundii	0.10505638207911698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus parasanguinis	0	0.511887913996873	0.19038138859133696	0	0	0	0	0	0	0	0	0	0.18196247200138752	1.1403234820761259	0.4055710304142198	0.1992281690972726	0	0.3883368724303467	0	0
Gordonibacter pamelaeae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19013697407573432	0
Veillonella unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13711432721252456	0.12304228159995016	0	0	0	0
Eggerthella lenta	0	0.5175536415079852	0	0	0	0	0	0.6667292570103299	0.1198135406802275	0	0	0	0	0	0	0	0.4107125312269975	0	0	0
Lachnospiraceae bacterium 5 1 63FAA	0	0	0	0	0	0.6508823308384526	0	0	0.28450686800544955	0.5128936700570881	1.0826107311368336	0.6000727037489343	0.2671709027096302	0	0.11792868652644686	0	0	0	0	0.1453306409262141
Bacteroides thetaiotaomicron	0	11.304193111340805	0.16466925113374295	0	0.3255441902179248	0	0.5296585350089477	0.13617967150219365	0.14030213893120327	0	0.2027550765309174	0.2657884767880043	0	0	0	1.475101586240139	0	0	0	0
Peptostreptococcaceae noname unclassified	0	0	0	0.23711806160504395	0	0.12231893285194302	0.12561048026467272	0	0.9381102511890076	0	0	0	0	0	0	0	0	0	0.41947169750087726	0.12316827707080415
Ruminococcus gnavus	0	17.69245686373704	0.15165596815224666	0	0.2180672982046042	0	3.4458051068264726	0.11563650573336007	7.8162543885279945	0.22813888966450313	0.9260533987934855	0	0.15322515329357547	0	6.788780017830044	20.64779141835205	1.5696851287816678	0.11036846913261728	0.15076681547951068	0
Megasphaera unclassified	0	0	9.67188168319056	0.36047964973146585	0	0	5.794614039127291	0	0	0.5056136138067232	0	0	0	1.7111831952757985	0	0	0	0	1.2677556169918442	0
Haemophilus parainfluenzae	0	0	0.11144969088127919	0	0	0	0	0	2.421225262431585	0	0	0	0	0	0.1501012174650708	0	0	0.5349185738092802	0	0
Rothia mucilaginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1905514948067305	0	0.13371214902457182	0	0.31290780325397427	0	0
Alistipes indistinctus	0	0.2769866501169726	0	0	0.22387986525761955	0.307999807079509	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16499326085295327
Bacteroides xylanisolvens	0	0.21413028415887747	0	0	0	0	0.5528557751736006	0.4420028571646067	0	0	0	0	0	0	0	0	1.5918319355342696	0	0	0
Clostridium citroniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224165951257697	0	0	0
Anaerostipes hadrus	0	0	0	0	0	0	0	0	0	0	0.24484703041873587	0	0.2744287228841605	0	0.13631153822195247	0	0	0	0	0.12238583689800885
Lachnospiraceae bacterium 7 1 58FAA	0	0	0	0.16906415782284068	0	0	0	0.11939192635315671	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter cloacae	0	0	0.5933265896871304	0	0	0.16407418710575317	0	0	0	0	0	0	0	0	0	0.8947012528143672	0	0	0	0
Clostridium bartlettii	0	0.14262940677618996	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11935081087958341	0.15904427267470608	0	0.15550299890672253	0
Bacteroides intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16184317704040074
Bacteroides finegoldii	0	0	0	0	0	0	0	0	0	0	0	0.1839137066298027	0	0	0	0	0	0	0	0
Veillonella atypica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10564974644873779
Streptococcus thermophilus	0	0	0	0	0	0.6501379758786167	0	0	0	0	0	0	0	0.3389903043005784	0	0	0	0	0	0
Weissella confusa	0	0	0.1130725476833364	0	0	0	0	0.2345310925990302	0	0	0	0	0	0.544102415442201	0	0	0	0	0	0
Flavonifractor plautii	0	0.3717542450941391	0	0	0	0	0	0.11580905208616152	0	0	0	0	0	0	0.13764274528226822	0.13671589369292503	0	0	0	0
Parabacteroides merdae	0	0	0.8171793998208974	0.14789452553915144	0	0	0	1.2054900189547244	0	0.3650587760468889	0	0.30584500088237104	0.753373898060672	0	0	1.5323042119782055	0	0.19239922470118523	0.3225777007908514	0.2140532758432876
Clostridium bolteae	0	1.209718363025402	0	0	0	0.7122355334868472	0.36578321234816263	0	0	0	0	0	0	0	0.163271021664836	0.5435564215509882	3.1255687702643282	0	0	0
Clostridium hathewayi	0	0.24784287236887087	0	0	0	0	0	0.13538798823639867	0	0	0	0	0	0	0	0.7105221479140966	0.4674083565136577	0	0	0
Holdemania unclassified	0	0.2024063542291335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium symbiosum	0	0.6689080673821048	0	0	0	0	0	0	0	0	0	0	0	0	0	4.824701663427275	0	0	0	0
Streptococcus infantarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44665150817524085	0
Alistipes putredinis	0	0	0	1.8955910907764135	2.1903167889479143	0	0	2.3923044326650547	0	1.186435945404655	3.5218658170958617	1.0886334403218698	0	1.211068310076935	0.16729512850365313	0	2.5724019379663914	0	3.1640544975487463	0.3249260644844512
Bifidobacterium breve	0	6.569214811680979	0	0	0	0	0	0.2429858638863021	1.4802484179674045	0	0	0	0	0	0.2781917899481266	5.178111945214933	0.1659198494983547	0	0	0
Bacteroides fragilis	0	4.010328731950809	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1910589949611925	1.126638259695872	0	0	0
Clostridium nexile	0	2.102367318071024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16877880091550873	0	0	0
Bifidobacterium dentium	0	1.7564660995773245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium sp KLE 1755	0	1.4625225207636836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blautia producta	0	0.8107927781799248	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7990972179660746	0	0	0	0
Eubacterium dolichum	0	0.5818390186678174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseburia unclassified	0	0.5007778550763258	0	0	0	0	0.22126753679039876	1.1181206657244285	0	0	0	0	0	0.13940083420410032	0	0	0	0	0	0
Anaerostipes unclassified	0	0.3391083835558649	0	0	0	0	0.4364050236112963	0	0	0	0	0	0	0	0	1.420811682604718	0.16865800015140364	0	0	0
Clostridium clostridioforme	0	0.2532167595641355	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3114078177056685	0	0	0	0
Desulfovibrio desulfuricans	0	0.25286453849328483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12873681232654216
Anaerotruncus colihominis	0	0.18025668060220948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4784660850728074	0
Clostridiales bacterium 1 7 47FAA	0	0.1657049186464929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22550482639319522	0	0	0
Erysipelotrichaceae bacterium 3 1 53	0	0.16344064033388142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13279023994253106	0	0	0
Coprobacillus unclassified	0	0.15286394474919393	0	0	0	0	0.14636377958481284	0	0.29478637090800097	0	0.6335792008976372	0	0	0	0.21392802315853163	0	0	0	0	0
Clostridium asparagiforme	0	0.14943230517319164	0	0	0	0	0	0	0	0	0	0	0	0	0	0.507400235728218	0	0	0	0
Bifidobacterium pseudolongum	0	0.12668888745540505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus australis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15463919610263935	0.11354670160827401	0
Clostridium ramosum	0	0	0	0	0	0	0	0	0.21779068135904683	0	0	0	0	0	0	0.2440921803727435	0	0	0	0
Eubacterium limosum	0	0	0	0	0	0	0	0	0	0	0	0	0.1864023117170918	0	0	0	0	0	0	0
Dorea unclassified	0	0	0	0	0	0	0	0	0.6043482699606673	0	0	0	0	0	0	0	0.21292141346558063	0	0	0
Eubacterium siraeum	0	0	0	1.5886314226629197	0	0	0	0	0	0.1698070582023744	5.831590822413114	0.15477985874613917	0	0	0	0	2.2950836505024506	0.1812582470531002	0	2.3357160160829054
Parabacteroides goldsteinii	0	0	0	0	0	0	0	0	0	0	0.17324407514184237	0	0	0	0	0	0	0	0	0
Bifidobacterium bifidum	0	0	9.672033826015753	0	0	0	4.374290550230054	3.876893252168882	0	0	0	0	6.347825355356966	4.540028703468311	18.545604460986638	0	0	0	12.358142685892664	3.1747459203366164
Acidaminococcus unclassified	0	0	5.3363385936546095	0.21440312696476863	0	0	0	2.604424798970812	0	0.11249057628701903	0	0	0	0.6650197240819247	0	0	0	0	2.479447803607613	0
Lactobacillus ruminis	0	0	4.899749542481167	0	0	0	0	0	0	0	0	0	0	0.8304340316960876	0	0	0	0	0	0
Prevotella copri	0	0	3.350824010612672	0	1.2148770581415416	13.695957918045295	0	0	0	0.7103385429226329	0	0	0.1314314195292736	1.2759338689208284	0	0	0	43.87001572677389	0	0.566557816028602
Catenibacterium mitsuokai	0	0	1.9563741605899976	0.9547544560005455	0	0	0	0	0	2.5197422027500744	0	0	0.7539111389395129	0	0	0	0	1.882895990986929	0	0
Bacteroides coprophilus	0	0	0.8284582545951951	0	0	0	0	0	0	0	0	0	0	0	0.34594108362083853	0	0	0	0	0
Paraprevotella unclassified	0	0	0.23578080762888753	0	0	0	0	0	0	0.44307823522095274	0	0	0	0	0	0	0	0.15107044373442335	0	0.23011870328730555
Bacteroides vulgatus	0	0	0.22766652361860146	0	0.5439147527905124	0.16366632137433623	2.707714773925373	3.21763423725631	0	0.5392826047777274	0.10406404302949336	0.6568404190965427	0	0	0.7100617812180503	17.632203702838424	21.259505006789002	0.4787284161250184	0.8741858733948192	0
Slackia piriformis	0	0	0.11731226107871087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megamonas hypermegale	0	0	0	0	0	0.3676603669425233	0	0	0	0.37663376088010503	0.36718944359749145	0	0	0	0	0	0	0.3512440893170763	0	0
Bifidobacterium pseudocatenulatum	0	0	0	0.16007514411459478	0	1.3687668047054247	2.4024645426598967	0	1.0366003611907526	0.687939931920813	2.7128933372451542	0	0	0	0.4541041977429841	0	3.6908358124334595	0.6100241300230949	0.39137913199043434	1.3101503423226566
Bifidobacterium catenulatum	0	0	0	0	0	0	0	0	1.2398770281776061	0	0	0	0	0	0	0	0	0	0	0
Paraprevotella clara	0	0	0	0	0	0	0	0	0	0.1298124395549723	0	0	0	0	0	0	0	0	0	0
Eubacterium ventriosum	0	0	0	0	0	0	0	0	0	0	0.1527860879198728	0.26870790176598025	0	0	0	0	0.31131363582918453	0.10899353904174652	0	0
Sutterella wadsworthensis	0	0	0	0	0	0	0	0	0	0	0.49119444840380044	1.5230841449754229	0	0	0	1.338335124455154	0	1.3076697239989599	0	0
Weissella cibaria	0	0	0	0	0	0	0	0.22684770500663543	0	0	0	0	0	0.2355172050137837	0	0	0	0	0	0
Methanobrevibacter smithii	0	0	0	2.631528713081287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.777486615192266
Eubacterium biforme	0	0	0	0.9046179795424188	0	4.15530548174602	0	0	0	0.7187354836744485	0	0	2.6709183707085735	2.766955246738254	0	0	0	0.14812849773116316	0	0
Methanobrevibacter unclassified	0	0	0	0.8728534311014825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.011643522696049
Eubacterium cylindroides	0	0	0	0.731402715389141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides eggerthii	0	0	0	0.5682369665613741	0.45582656270359784	0	0	0	0	0	1.4758846153300273	0.44256469269578996	0	0	0.23810314984930428	0	0	0	2.47677038942178	0
Ruminococcus sp JC304	0	0	0	0.40205131312825254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phascolarctobacterium succinatutens	0	0	0	0.39120389658594235	0	0	0	0	0	0	1.0667552841521157	0	0	0	0	0	0	3.100042744150178	0	0
Akkermansia muciniphila	0	0	0	0.3522178371322016	0	0	0	0.6928954039233997	0	0	5.037186294811153	0	0.5179610269247896	0	0	0	0	0	0	11.183854336872809
Enterobacter aerogenes	0	0	0	0.3054446658031154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanosphaera stadtmanae	0	0	0	0.24095606745800288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9927844789883313
Bacteroides massiliensis	0	0	0	0.15021752908173186	0.41762536114995424	0.4595525162307618	0	2.460703836872648	0	0.142585536853381	0.7884536661057784	0.9710108146574865	0	0	0.6291223595736601	0	0	0.2783829042810066	0	0
Adlercreutzia equolifaciens	0	0	0	0.14532912162691047	0.1871747679193608	0	0.7195587979850617	0	0	0	1.1212355732159733	1.9856720662270548	0.15007266436301833	1.6743384166425093	0	0	0	0	1.4049021019729704	0.24778965731965674
Barnesiella intestinihominis	0	0	0	0.12993669815346467	0	0	0	0	0	0	0	1.1032406321944321	0	0.24816221891973267	0	0	0	0	0	0
Alistipes shahii	0	0	0	0.11071636884246248	0.2848966560958817	0.6813600976185842	0	0.5276162975105114	0	0.4284470482519489	0.298911671575705	2.163515382299204	0	0.31549360642215907	0	0	0	0.11668708168257474	0.7661258425234223	0.21315905850295014
Coprobacter fastidiosus	0	0	0	0	0	0	0	0.26221970733093636	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium 2 1 58FAA	0	0	0	0	0	0	0	0.20773565898750812	0.12072883888387934	0	0	0	0	0	0	0.28302961125880366	0	0.15093901659338424	0	0
Enterococcus faecium	0	0	0	0	0	0	0	0	0	0	0.26065178863432087	0	0	0	0	0	0	0	0	0
Bacteroides salyersiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2881871269114608	0
Bacteroides clarus	0	0	0	0	0	0	0	0	0	0	0.5903822318427253	0.6875447162787035	0	0	0	0	0	0	0	0
Clostridium perfringens	0	0	0	0	0.5218573244258524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dialister succinatiphilus	0	0	0	0	0.38938133967843264	0	0	0	0	0	0	0	0	0.6731916025287991	0	0	0	0	0	0
Blautia hydrogenotrophica	0	0	0	0	0.16467255181499177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium 1 1 57FAA	0	0	0	0	0	0	0.11005812943595461	0.13567218222924815	0.8612654349703258	0	0	0.34039488544931407	0	0	0	0	0	1.1153614873184943	0	0
Alistipes finegoldii	0	0	0	0	0	0	0	0.35374032281392653	0	0	0	0.10213960629842783	0	0	0	0	0	0	0.24062245823132455	0
Mitsuokella multacida	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36575779143267195	0	0	0	0	0	0
Clostridium hylemonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15135329069334807	0	0	0
Prevotella stercorea	0	0	0	0	0	3.798341393609906	0	0	0	0.5588585440395174	0	0	0	0	0	0	0	0	0	0
Coprococcus sp ART55 1	0	0	0	0	0	1.1412389064344794	0	0	0	10.184037182100402	0	0	0	0	0	0	0	0	0	0
Bacteroides coprocola	0	0	0	0	0	0.7011925688087334	0	0	0	0	0	2.0525973671014834	0	0	0	0	0	0	0	0
Desulfovibrio piger	0	0	0	0	0	0.34674705156411917	0	0	0	0.3253179947861801	0	0	0	0	0	0	0	0.12043781009222951	0	0
Ruminococcus lactaris	0	0	0	0	0	0.26253297466980463	0	0	0	0	3.627592451752909	2.7184175347509725	0	0	0	0	0	0	0	0
Odoribacter splanchnicus	0	0	0	0	0	0.1972234744266657	0	0	0	0.11632859757382226	0.24768560149016872	0	0	0.10865949096941202	0	0	0	0	0	0
Lachnospiraceae bacterium 8 1 57FAA	0	0	0	0	0	0	0	0	0	0	0.3170988019405283	0	0.38719862433897834	0	0	0	0	0	0	0
Weissella unclassified	0	0	0	0	0	0	0	0.10182264772378374	0	0	0	0	0	0	0	0	0	0	0	0
